User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1001557,P00002749,M,51-55,13,A,1,0,13,3.0,7.0,20085
1005173,P00001667,M,36-45,10,C,1,1,9,15.0,,12152
1003859,P00003067,F,55+,20,B,4+,0,9,12.0,6.0,3427
1001305,P00001442,M,26-35,8,B,3,0,9,3.0,,10148
1002385,P00001068,M,26-35,19,C,1,0,5,17.0,3.0,2100
1000183,P00004224,M,46-50,7,A,0,0,6,,,21739
1005566,P00002924,F,26-35,11,C,3,0,10,,,4672
1005576,P00004254,M,18-25,2,B,2,1,10,14.0,12.0,6996
1001590,P00003857,M,36-45,20,C,3,0,6,18.0,8.0,5333
1001588,P00000827,M,36-45,14,C,1,0,1,2.0,14.0,12744
1000660,P00004608,M,46-50,7,B,2,0,13,,,2464
1000160,P00003986,F,55+,6,A,1,0,8,,7.0,5928
1003954,P00002093,M,46-50,16,A,4+,1,13,17.0,,1310
1001012,P00003180,M,18-25,11,B,0,0,6,14.0,11.0,15725
1000053,P00004539,M,36-45,19,C,1,1,12,,11.0,6946
1005142,P00003902,M,36-45,17,B,2,0,15,4.0,7.0,11305
1005150,P00002363,F,55+,17,B,1,1,8,4.0,,18282
1002308,P00002225,M,26-35,14,C,3,1,11,2.0,,646
1001229,P00001727,M,18-25,2,A,0,0,9,4.0,,13246
1005591,P00002007,M,46-50,18,C,0,1,11,17.0,13.0,8333
1005586,P00000267,M,26-35,14,B,4+,0,6,,14.0,1848
1001036,P00000838,M,26-35,15,A,1,1,15,9.0,7.0,13499
1003703,P00004585,M,26-35,16,A,1,0,17,17.0,10.0,23936
1004046,P00004798,M,26-35,0,C,1,0,12,14.0,,11518
1004946,P00000687,M,36-45,10,B,4+,0,2,14.0,10.0,22921
1004450,P00003362,F,26-35,5,B,3,1,4,12.0,4.0,7013
1005195,P00000357,M,36-45,8,B,4+,1,3,5.0,,1660
1005836,P00003816,M,0-17,19,C,4+,0,2,5.0,,3877
1005561,P00000872,M,26-35,15,B,3,1,5,16.0,,22686
1005087,P00001974,M,26-35,5,C,2,1,17,5.0,,19050
1001265,P00004648,M,36-45,11,B,4+,1,16,9.0,12.0,7956
1001885,P00001811,F,26-35,18,A,1,0,16,3.0,9.0,12583
1001810,P00004419,M,36-45,12,B,4+,0,12,16.0,11.0,7119
1003168,P00002642,M,36-45,12,A,3,0,4,15.0,14.0,18251
1003798,P00002229,M,36-45,3,C,3,0,17,,14.0,1420
1002342,P00003392,F,26-35,8,A,1,0,2,3.0,7.0,20428
1003415,P00004179,M,26-35,13,C,2,0,5,4.0,13.0,10047
1005208,P00002351,F,26-35,13,B,2,1,1,12.0,,15297
1000818,P00004358,M,26-35,16,C,2,1,14,8.0,17.0,12155
1005896,P00004880,M,18-25,4,A,4+,1,9,17.0,13.0,21895
1002438,P00002740,M,46-50,18,C,2,1,17,,17.0,13235
1000889,P00002731,M,46-50,1,A,0,1,12,,18.0,12868
1005952,P00001319,M,26-35,12,C,2,0,12,8.0,,23635
1005277,P00001536,M,26-35,10,B,3,1,15,,,22392
1000668,P00004785,M,51-55,1,B,4+,0,16,12.0,14.0,4792
1004729,P00002444,F,26-35,0,B,2,0,18,3.0,5.0,22846
1002625,P00001773,M,36-45,20,C,0,0,14,9.0,10.0,23528
1005739,P00003210,M,18-25,2,A,0,0,12,8.0,,22488
1004233,P00004935,F,26-35,11,C,1,1,11,7.0,13.0,3910
1005794,P00000878,F,46-50,6,B,1,1,15,17.0,3.0,22585
1004524,P00002871,M,26-35,0,C,3,0,8,,,926
1005572,P00003201,F,36-45,8,B,1,0,17,12.0,6.0,20487
1000819,P00004145,F,51-55,17,A,1,0,8,,8.0,8581
1002189,P00003748,M,36-45,19,B,3,1,4,4.0,12.0,21081
1001107,P00002837,M,36-45,5,A,1,0,10,,17.0,7776
1002225,P00000293,M,26-35,8,B,0,1,6,10.0,10.0,8945
1000198,P00001652,F,36-45,7,B,2,0,6,18.0,16.0,3230
1002672,P00004632,F,36-45,17,C,0,1,17,3.0,4.0,1180
1003493,P00004407,M,55+,14,C,2,0,8,11.0,,3208
1002449,P00000537,F,36-45,0,A,3,0,13,11.0,,20253
1000471,P00002687,M,36-45,13,B,4+,0,15,18.0,,8758
1001949,P00000234,F,18-25,17,A,0,0,4,9.0,,21379
1005025,P00002653,M,46-50,18,B,1,0,15,,8.0,14136
1003900,P00002375,M,36-45,18,A,3,1,14,7.0,5.0,3634
1002011,P00002273,F,36-45,9,C,1,0,11,12.0,4.0,15796
1003801,P00000967,M,26-35,19,C,2,0,17,6.0,16.0,2127
1005002,P00000890,F,51-55,20,A,0,0,10,11.0,,20176
1004119,P00003864,M,18-25,5,B,3,0,6,2.0,17.0,11707
1003797,P00003401,M,26-35,16,A,4+,0,6,9.0,6.0,10259
1003989,P00000035,M,36-45,13,C,4+,1,1,5.0,18.0,22510
1000235,P00004543,M,36-45,12,A,4+,0,5,8.0,,2760
1005221,P00003524,M,26-35,7,B,0,0,4,,14.0,14751
1000929,P00001764,F,36-45,9,C,3,0,11,16.0,,22773
1003608,P00003292,F,26-35,8,A,2,1,17,3.0,3.0,15835
1000523,P00002489,M,0-17,4,B,4+,0,7,18.0,,14399
1005905,P00002701,M,18-25,3,A,4+,1,3,,11.0,18736
1003524,P00001559,F,46-50,5,C,4+,0,2,17.0,14.0,18510
1004527,P00004691,F,26-35,5,B,4+,0,8,15.0,7.0,17738
1004889,P00002277,M,18-25,12,C,2,0,5,4.0,,6867
1001630,P00004007,M,36-45,3,C,3,0,5,,5.0,12427
1005833,P00004440,M,26-35,7,C,4+,0,10,9.0,8.0,21309
1004629,P00001104,M,36-45,4,B,2,0,12,18.0,5.0,15651
1005843,P00001420,M,46-50,1,C,4+,0,17,,,455
1005772,P00001479,F,46-50,8,A,4+,1,14,2.0,8.0,22782
1001317,P00003915,F,26-35,10,B,2,0,5,8.0,,2839
1002858,P00003743,F,26-35,19,A,1,0,5,5.0,15.0,9907
1005009,P00002957,M,36-45,19,B,1,0,6,4.0,,19632
1001125,P00001383,M,26-35,10,C,0,0,15,,,14490
1005622,P00002575,M,18-25,6,C,2,0,5,11.0,17.0,4030
1005424,P00003385,F,26-35,13,C,2,0,8,4.0,9.0,4866
1002588,P00001570,M,0-17,5,C,2,0,1,3.0,15.0,5358
1001024,P00001895,M,51-55,3,C,2,0,3,6.0,,20980
1005673,P00002244,M,36-45,5,C,4+,0,15,18.0,4.0,12617
1001379,P00001867,F,18-25,2,B,1,0,4,6.0,,12454
1003375,P00000029,M,26-35,5,A,4+,1,2,15.0,,6357
1001520,P00000706,F,55+,2,B,0,0,17,17.0,5.0,6203
1005778,P00001021,M,26-35,0,B,2,1,12,15.0,5.0,21616
1000227,P00002064,M,36-45,20,B,2,1,8,,8.0,9974
1005356,P00001447,F,26-35,17,C,3,1,5,14.0,15.0,7288
1004969,P00003665,M,46-50,3,C,2,1,10,13.0,16.0,9811
1000892,P00002988,F,36-45,5,B,1,0,9,17.0,8.0,4410
1005575,P00003603,M,0-17,16,A,1,0,16,18.0,11.0,21747
1004073,P00003686,F,26-35,17,A,1,1,1,,,2637
1005133,P00003369,M,26-35,5,A,1,0,15,,12.0,21482
1002258,P00003582,M,51-55,1,B,2,0,2,7.0,18.0,8631
1002789,P00002763,M,18-25,11,C,2,0,14,15.0,,8403
1000397,P00004038,M,26-35,11,B,4+,0,16,17.0,17.0,20221
1005220,P00000573,M,26-35,3,B,4+,1,10,4.0,14.0,4281
1002079,P00004089,F,46-50,15,A,2,0,12,,15.0,20940
1004745,P00000615,M,36-45,19,B,0,1,13,,,583
1004425,P00004051,M,26-35,9,C,3,0,9,8.0,4.0,12861
1003238,P00000326,M,18-25,9,C,2,0,2,6.0,16.0,15535
1005579,P00003741,M,0-17,6,A,2,0,15,,,19586
1003894,P00000359,M,36-45,13,C,2,0,15,11.0,,7627
1005048,P00003778,M,26-35,6,B,3,0,1,10.0,,13735
1002006,P00002372,M,26-35,11,B,4+,0,18,4.0,3.0,16651
1002017,P00001722,M,55+,10,A,4+,0,7,11.0,,7550
1003172,P00001350,F,26-35,16,C,4+,1,10,17.0,13.0,23532
1002669,P00003697,M,36-45,10,A,4+,0,9,10.0,16.0,23599
1001879,P00003897,M,18-25,20,B,4+,0,11,3.0,14.0,3391
1001197,P00004261,M,0-17,2,B,0,1,4,7.0,,13683
1001773,P00001597,M,26-35,18,A,4+,0,1,6.0,16.0,1835
1000162,P00001628,F,36-45,3,C,0,0,12,4.0,,12754
1003977,P00002503,M,26-35,7,A,3,1,1,8.0,14.0,7380
1001752,P00003809,M,51-55,13,C,1,1,17,16.0,8.0,9840
1000776,P00000193,M,26-35,19,B,1,1,9,,11.0,6193
1005924,P00002675,F,26-35,13,C,1,0,8,7.0,14.0,17330
1005148,P00003846,F,51-55,15,B,1,1,4,5.0,,16159
1000940,P00002578,M,26-35,14,A,1,0,8,14.0,18.0,11244
1003221,P00000092,M,26-35,11,B,0,1,10,6.0,4.0,15384
1000540,P00004235,M,18-25,15,B,4+,1,18,16.0,,987
1004918,P00000481,F,36-45,19,C,4+,0,15,8.0,18.0,22991
1001462,P00002917,M,46-50,18,C,3,0,11,8.0,12.0,9603
1005185,P00004436,F,18-25,4,A,4+,1,4,11.0,,20537
1000356,P00001076,F,26-35,11,B,3,0,9,14.0,6.0,3226
1003605,P00002514,M,36-45,4,B,4+,0,8,12.0,9.0,11606
1003324,P00000799,M,51-55,9,B,2,1,16,2.0,18.0,4364
1000235,P00004571,F,26-35,16,C,2,0,13,,,1917
1001549,P00003950,M,46-50,14,A,4+,1,5,12.0,,3280
1002097,P00000605,F,26-35,7,B,1,1,13,2.0,7.0,21504
1004214,P00002980,F,18-25,7,B,0,1,2,4.0,7.0,19427
1002102,P00004917,F,0-17,7,A,3,0,12,9.0,,6279
1001674,P00000598,M,26-35,9,C,1,0,9,14.0,,23351
1005164,P00001533,F,26-35,19,A,2,1,1,8.0,9.0,4036
1002101,P00000514,M,51-55,12,B,1,0,14,4.0,,13751
1003658,P00001878,F,18-25,15,C,4+,1,7,,3.0,15590
1004654,P00003973,F,26-35,8,B,4+,1,17,3.0,5.0,6302
1003597,P00003844,F,0-17,15,A,0,0,14,,18.0,22094
1003749,P00001700,M,36-45,9,C,1,1,17,6.0,,20226
1003174,P00001030,M,51-55,2,C,1,0,2,,4.0,10054
1001816,P00004596,M,26-35,13,C,3,0,9,17.0,3.0,19341
1003842,P00000717,M,26-35,12,C,1,0,15,8.0,,3996
1002006,P00004087,M,18-25,3,A,2,1,16,2.0,9.0,10897
1004494,P00000666,M,26-35,3,A,1,1,9,10.0,12.0,5587
1000675,P00002209,F,18-25,5,A,1,0,4,16.0,5.0,21566
1000387,P00001080,M,26-35,18,C,1,0,15,2.0,,8635
1002159,P00000228,M,36-45,10,C,2,0,10,18.0,5.0,23963
1002662,P00000149,M,26-35,7,B,1,0,7,10.0,9.0,6165
1002065,P00001070,M,26-35,13,C,2,0,6,16.0,17.0,1337
1003852,P00004728,M,26-35,7,B,1,1,15,11.0,3.0,19713
1003254,P00001364,M,36-45,13,A,1,1,2,,,20861
1004980,P00004509,M,26-35,6,A,1,0,15,4.0,,15509
1004637,P00001756,M,18-25,20,A,3,1,18,6.0,7.0,2277
1004267,P00000520,M,46-50,17,B,2,1,14,3.0,,21965
1000740,P00003545,M,26-35,11,B,4+,1,18,,,19407
1001402,P00002323,M,18-25,13,C,1,0,3,7.0,9.0,22890
1003260,P00001103,M,18-25,14,A,0,1,14,17.0,13.0,21758
1002278,P00000598,F,55+,17,C,1,1,6,13.0,3.0,13747
1003905,P00003274,M,26-35,11,B,1,1,14,18.0,,17812
1003924,P00004050,F,51-55,9,C,1,0,2,13.0,4.0,21851
1004215,P00002606,M,26-35,11,C,0,0,16,18.0,16.0,9528
1003228,P00002189,M,26-35,7,C,1,1,16,,12.0,1533
1002832,P00004826,M,36-45,5,B,3,0,17,8.0,5.0,10293
1003759,P00000589,M,0-17,18,A,3,0,16,17.0,16.0,1956
1002513,P00004473,M,26-35,0,B,1,0,16,,7.0,18016
1002152,P00001408,F,26-35,12,A,2,0,8,9.0,,6961
1003676,P00004847,M,46-50,15,B,3,0,6,,9.0,13129
1002746,P00004723,M,26-35,17,B,1,0,18,3.0,3.0,10162
1003867,P00003391,M,26-35,11,B,3,0,14,10.0,,5063
1003765,P00003441,M,26-35,4,C,4+,0,16,17.0,13.0,17979
1005802,P00001630,M,26-35,20,B,4+,0,8,18.0,8.0,11167
1005819,P00000995,F,18-25,12,C,2,1,18,11.0,18.0,18412
1002223,P00004799,M,26-35,7,A,2,0,14,,16.0,11528
1002793,P00002060,F,26-35,5,A,3,1,17,2.0,,22377
1001698,P00004573,M,26-35,2,B,1,0,8,,17.0,18351
1005541,P00002987,M,26-35,19,C,3,1,16,,16.0,15934
1003463,P00000401,F,26-35,3,C,1,1,10,16.0,9.0,8234
1004064,P00002856,M,36-45,11,C,4+,0,10,10.0,12.0,12287
1005856,P00002225,M,51-55,12,B,1,0,18,4.0,,15127
1001525,P00003413,M,36-45,1,A,0,1,18,17.0,9.0,13359
1004761,P00000057,F,26-35,18,A,2,1,9,16.0,17.0,13005
1000033,P00001876,F,36-45,3,B,2,0,1,3.0,,20389
1004026,P00004544,M,51-55,12,C,0,1,16,11.0,16.0,22013
1002567,P00004299,F,26-35,18,C,2,0,10,5.0,17.0,14071
1002804,P00003769,M,26-35,7,A,1,1,15,,,5180
1003897,P00004834,M,18-25,7,C,2,0,5,18.0,,20257
1003710,P00004298,F,51-55,15,B,1,0,17,11.0,18.0,16952
1005648,P00001354,M,26-35,10,A,1,0,9,,4.0,8728
1000720,P00002411,M,18-25,17,B,1,0,6,,4.0,8265
1004580,P00004988,M,26-35,3,B,1,1,2,7.0,3.0,21101
1000973,P00004312,M,46-50,0,B,3,1,13,2.0,18.0,1785
1003719,P00002603,M,26-35,0,B,1,1,18,12.0,,16768
1004403,P00002935,M,36-45,13,C,4+,1,4,17.0,6.0,5032
1004553,P00000023,M,46-50,3,B,0,0,10,,5.0,21995
1002208,P00002203,F,26-35,10,A,1,0,11,8.0,13.0,18968
1004427,P00001210,M,26-35,17,B,2,1,13,4.0,,1262
1004321,P00002297,M,26-35,15,C,0,0,17,15.0,,15101
1003031,P00000749,M,51-55,16,B,1,1,11,5.0,7.0,9729
1003576,P00000805,M,36-45,1,C,1,0,4,10.0,,1671
1005576,P00000134,M,51-55,3,B,0,1,14,16.0,11.0,20493
1003117,P00004417,M,26-35,2,B,2,0,3,13.0,3.0,13164
1003286,P00002438,F,26-35,14,B,2,1,12,17.0,11.0,21226
1005179,P00000434,F,18-25,1,A,1,1,4,,6.0,14965
1000644,P00004969,F,26-35,18,C,2,1,16,15.0,18.0,14572
1004712,P00003672,M,46-50,8,B,4+,0,7,5.0,17.0,489
1000195,P00003737,M,26-35,9,B,4+,0,18,7.0,12.0,10537
1003997,P00004040,M,18-25,20,B,0,0,9,,7.0,656
1000489,P00002099,M,18-25,18,B,0,1,11,12.0,18.0,6649
1002205,P00002918,M,26-35,4,C,2,0,17,5.0,8.0,2100
1002658,P00000253,M,18-25,13,C,1,1,18,9.0,18.0,18988
1005346,P00004835,M,26-35,9,C,0,1,6,10.0,6.0,3625
1003277,P00001130,M,46-50,15,B,1,1,3,3.0,,9402
1001103,P00003265,F,26-35,5,B,0,0,14,,,6242
1005244,P00000302,F,26-35,7,C,2,1,9,4.0,17.0,5428
1001242,P00001978,M,26-35,1,A,2,1,3,7.0,5.0,12611
1000516,P00002764,M,36-45,17,C,0,1,2,3.0,,1376
1005722,P00004006,M,18-25,20,C,2,0,6,9.0,11.0,7427
1005224,P00003242,M,51-55,20,C,2,0,3,,7.0,19750
1000393,P00003058,F,36-45,20,A,2,0,9,9.0,18.0,9692
1000631,P00000551,M,26-35,19,C,4+,0,18,4.0,5.0,6387
1003717,P00001588,M,18-25,7,C,4+,0,7,18.0,10.0,4325
1001848,P00001823,F,18-25,4,C,2,1,2,12.0,,18519
1002656,P00003218,M,36-45,16,A,4+,0,1,4.0,16.0,13862
1000980,P00003497,M,26-35,15,B,0,0,5,13.0,5.0,5910
1004530,P00004410,M,26-35,4,A,2,0,3,15.0,18.0,15892
1003403,P00004280,F,26-35,16,B,3,1,7,2.0,9.0,9748
1003872,P00000713,M,46-50,3,B,2,0,6,13.0,11.0,17836
1000278,P00002176,M,46-50,0,C,1,0,1,,5.0,9223
1000233,P00004073,F,26-35,5,B,0,0,14,5.0,10.0,22125
1001553,P00003850,M,26-35,0,B,1,1,10,4.0,14.0,10176
1005691,P00002434,M,46-50,3,A,2,0,2,18.0,,3047
1005210,P00003302,M,36-45,1,B,4+,0,11,14.0,16.0,20664
1003271,P00000271,M,26-35,12,C,1,0,16,18.0,18.0,5064
1002410,P00001795,F,18-25,13,C,4+,0,17,18.0,,6245
1003513,P00004907,M,36-45,16,B,0,0,5,,6.0,12594
1000026,P00002463,M,18-25,10,B,4+,1,18,6.0,5.0,8703
1005514,P00004294,F,0-17,2,B,4+,1,16,9.0,15.0,15036
1000461,P00003395,M,46-50,6,A,0,0,10,3.0,11.0,16604
1003765,P00001080,M,26-35,9,B,1,0,6,10.0,15.0,17964
1003432,P00002879,M,51-55,10,A,0,0,8,8.0,14.0,13953
1005188,P00004724,M,26-35,9,C,4+,0,6,17.0,,8300
1005103,P00000604,F,51-55,7,A,1,0,4,13.0,17.0,7908
1003484,P00001586,M,26-35,4,A,3,1,5,,5.0,20891
1001995,P00003058,F,36-45,1,C,1,0,6,6.0,5.0,16983
1000491,P00003986,F,26-35,14,C,4+,1,15,,4.0,23536
1001073,P00004690,M,0-17,15,C,1,0,6,,8.0,6129
1003174,P00001396,M,26-35,3,C,1,0,8,7.0,18.0,10989
1000216,P00003689,M,36-45,15,A,1,0,13,,,4340
1001724,P00000600,F,18-25,11,B,2,0,4,,,4596
1001593,P00000514,M,26-35,13,C,0,1,17,18.0,11.0,3074
1002607,P00001067,M,26-35,11,C,2,1,14,16.0,5.0,22164
1000159,P00002887,M,18-25,20,B,0,0,18,11.0,,854
1004782,P00002654,M,36-45,15,B,2,1,15,4.0,,10439
1003314,P00004906,M,51-55,15,A,2,0,11,8.0,18.0,21806
1002842,P00001089,M,26-35,11,C,1,1,7,3.0,6.0,15184
1001777,P00004386,F,26-35,1,A,1,1,1,14.0,16.0,13173
1002053,P00004865,M,51-55,13,B,3,1,3,15.0,6.0,6190
1005940,P00002515,M,36-45,10,C,0,0,1,5.0,,18798
1002296,P00003970,M,36-45,8,C,1,1,4,9.0,,7980
1005686,P00003285,F,18-25,6,B,3,1,11,6.0,,12893
1001697,P00004567,M,26-35,11,B,1,0,7,13.0,,12348
1002994,P00002197,M,26-35,16,A,2,0,7,13.0,5.0,18781
1002470,P00004184,M,26-35,8,C,1,0,14,12.0,9.0,4634
1001947,P00000790,M,36-45,5,B,1,0,15,3.0,15.0,3779
1003810,P00003476,M,26-35,11,A,3,0,5,,9.0,16870
1002784,P00003154,M,18-25,19,A,1,0,14,6.0,,17969
1003645,P00001665,M,51-55,9,A,1,0,13,14.0,15.0,19027
1005242,P00001310,F,26-35,8,C,3,0,18,,,21195
1005678,P00000865,M,51-55,11,C,1,1,1,18.0,6.0,23612
1002501,P00003864,M,26-35,0,B,2,0,13,7.0,18.0,6215
1003646,P00003364,M,18-25,1,C,4+,1,7,,17.0,8428
1002646,P00003525,M,26-35,18,C,2,0,6,,15.0,12560
1002350,P00003787,F,26-35,0,C,0,1,9,18.0,12.0,2149
1001933,P00000024,M,26-35,15,C,2,0,10,18.0,12.0,5338
1003295,P00003004,M,26-35,15,C,0,0,3,,7.0,956
1001758,P00000311,M,26-35,17,A,1,0,7,16.0,6.0,17627
1005086,P00001232,F,36-45,17,B,4+,1,11,,,2937
1005638,P00003789,M,26-35,12,C,0,1,12,5.0,17.0,7085
1001117,P00002712,M,26-35,11,A,0,1,12,5.0,11.0,2366
1002568,P00004802,M,26-35,8,A,1,0,13,6.0,18.0,22810
1003500,P00000422,M,26-35,4,A,4+,0,8,16.0,6.0,8861
1000493,P00001774,M,18-25,8,B,1,0,4,3.0,13.0,16681
1003307,P00003569,M,18-25,12,A,1,0,1,12.0,,3545
1000620,P00000947,M,26-35,15,B,2,0,6,4.0,,22046
1003233,P00001187,M,26-35,9,B,2,0,2,12.0,3.0,10797
1003824,P00001835,M,26-35,15,A,1,0,14,4.0,11.0,11048
1002381,P00001565,M,55+,13,C,4+,0,18,12.0,14.0,13640
1001547,P00004945,M,26-35,1,C,1,0,10,3.0,,22987
1004959,P00001948,F,26-35,18,A,1,1,1,,14.0,21988
1005788,P00001309,M,51-55,10,B,0,0,3,,12.0,23749
1003564,P00002987,M,51-55,18,C,3,1,4,,11.0,23955
1001606,P00000387,F,46-50,10,C,1,0,18,16.0,,9003
1003753,P00001162,F,18-25,13,A,4+,0,8,9.0,,9218
1004676,P00003259,F,36-45,14,C,4+,1,9,3.0,18.0,16430
1001891,P00004812,M,36-45,6,C,0,1,2,,15.0,14014
1001276,P00003934,M,46-50,14,C,4+,1,9,,5.0,5603
1002744,P00002848,F,26-35,7,A,1,1,3,,,2452
1005952,P00004522,M,0-17,3,A,1,1,2,9.0,6.0,19259
1002494,P00001440,M,55+,17,B,3,1,7,,,9283
1005452,P00003443,M,26-35,13,A,3,1,17,13.0,15.0,22368
1005259,P00004481,M,26-35,20,A,3,1,17,7.0,15.0,3526
1000357,P00000056,M,26-35,17,A,2,0,9,3.0,14.0,8416
1005721,P00003325,M,26-35,3,C,4+,1,1,13.0,,12818
1000870,P00000106,F,26-35,1,A,3,0,1,,3.0,17344
1000886,P00003202,F,26-35,20,A,1,1,8,13.0,4.0,8999
1002002,P00000670,M,55+,5,C,4+,0,17,14.0,5.0,1414
1005510,P00004472,M,26-35,10,A,4+,0,8,10.0,,4654
1001284,P00000743,M,26-35,0,B,1,1,4,16.0,,1157
1000620,P00000967,F,46-50,14,B,3,0,18,12.0,,6986
1000883,P00000308,F,26-35,11,C,4+,1,13,10.0,,8221
1000797,P00002139,M,26-35,17,C,4+,0,7,9.0,15.0,16305
1003643,P00003465,M,26-35,4,B,0,0,3,,14.0,20920
1003426,P00004898,M,18-25,10,C,2,1,14,,18.0,15629
1001297,P00000110,M,18-25,20,B,4+,0,9,12.0,16.0,9461
1004715,P00003633,M,36-45,18,B,1,1,3,6.0,,7985
1005931,P00004436,M,51-55,0,B,3,0,7,5.0,16.0,1673
1000245,P00001916,M,36-45,16,B,2,1,15,,,8611
1002896,P00004264,F,18-25,7,B,1,1,4,6.0,7.0,23680
1000930,P00000557,M,26-35,15,B,0,1,5,,8.0,8662
1005367,P00000105,M,0-17,10,C,3,1,9,8.0,12.0,7277
1000520,P00002048,M,26-35,18,A,1,0,3,18.0,,18292
1003213,P00000146,M,18-25,10,B,1,1,16,,11.0,10755
1002410,P00002764,M,46-50,14,C,2,1,16,2.0,9.0,7200
1000008,P00000874,F,18-25,7,A,2,0,9,17.0,6.0,22711
1002526,P00000299,F,0-17,13,B,1,0,1,10.0,,1716
1003424,P00003239,F,26-35,0,B,3,1,17,13.0,9.0,4778
1002020,P00000646,F,18-25,9,C,3,1,12,,13.0,5078
1004591,P00004734,M,36-45,6,A,0,0,9,12.0,8.0,4000
1005726,P00003079,M,51-55,17,B,2,0,5,7.0,18.0,970
1005159,P00002512,F,18-25,11,A,2,0,15,5.0,18.0,16783
1004283,P00000784,M,26-35,1,B,1,0,13,17.0,,2369
1003668,P00004993,M,55+,17,A,4+,0,3,4.0,,9225
1003672,P00000371,M,36-45,20,B,2,0,2,9.0,15.0,4428
1002802,P00000487,M,51-55,6,C,0,0,13,17.0,14.0,18709
1005974,P00002038,M,18-25,19,A,1,1,7,3.0,,16557
1000086,P00003197,F,26-35,11,C,2,1,9,14.0,4.0,7555
1003116,P00001361,M,18-25,19,B,0,0,10,,,23516
1004233,P00004288,F,26-35,13,B,0,0,1,17.0,15.0,17853
1002469,P00004826,M,36-45,9,B,0,1,16,,3.0,17939
1003620,P00002262,M,18-25,8,B,2,1,11,9.0,12.0,11108
1001637,P00002622,M,26-35,14,A,1,1,8,3.0,12.0,18749
1003584,P00000957,M,26-35,19,C,4+,1,13,2.0,13.0,7809
1004010,P00000381,M,46-50,9,C,2,0,16,18.0,11.0,23247
1003327,P00003650,F,0-17,18,C,3,0,3,,6.0,19332
1002219,P00004894,M,26-35,18,B,3,1,13,8.0,,17197
1005848,P00000239,M,26-35,11,A,2,0,17,10.0,,7565
1002218,P00001106,M,18-25,11,C,3,0,6,4.0,12.0,23690
1005884,P00001387,F,26-35,8,B,2,0,10,12.0,15.0,5536
1004968,P00002553,M,26-35,19,C,1,0,9,17.0,4.0,8027
1002370,P00002250,M,46-50,3,C,1,0,18,10.0,11.0,915
1003639,P00001528,M,36-45,0,C,4+,0,17,13.0,9.0,18259
1002504,P00001668,M,36-45,15,B,2,0,7,15.0,12.0,10519
1000944,P00004133,M,51-55,0,C,1,0,2,5.0,14.0,23812
1005723,P00002692,M,55+,12,B,1,1,11,5.0,,9470
1002838,P00003673,M,36-45,2,B,2,1,18,12.0,,5376
1002661,P00001997,M,26-35,11,C,1,1,3,3.0,13.0,20277
1002937,P00001426,M,26-35,8,A,4+,0,14,,6.0,19398
1004445,P00002813,F,26-35,3,B,2,0,13,4.0,14.0,7890
1003948,P00003248,F,55+,1,C,0,0,17,3.0,14.0,14409
1001677,P00002593,M,36-45,8,A,0,0,11,2.0,,10790
1001197,P00001491,F,26-35,19,B,1,0,7,6.0,10.0,6605
1004106,P00001225,M,18-25,12,B,0,0,3,8.0,,4672
1002788,P00002588,F,18-25,13,B,4+,0,3,,16.0,1267
1001462,P00003065,M,18-25,2,B,4+,1,2,5.0,9.0,8548
1003319,P00000833,F,26-35,17,C,4+,1,16,4.0,5.0,14041
1000667,P00004693,M,26-35,8,B,3,0,11,7.0,,23989
1005619,P00002441,M,26-35,14,C,2,1,14,13.0,16.0,2535
1002177,P00004796,M,36-45,9,C,4+,0,3,17.0,,18232
1003744,P00001647,M,26-35,16,B,4+,1,7,9.0,12.0,2774
1000601,P00000441,F,18-25,12,A,4+,0,8,12.0,14.0,2551
1002653,P00001530,F,26-35,0,B,4+,0,13,14.0,,20898
1004423,P00002966,M,46-50,10,C,3,1,11,15.0,,12854
1003825,P00002368,M,26-35,4,B,0,0,1,,,10455
1003907,P00003287,M,26-35,8,B,1,1,13,,,9104
1000980,P00004664,M,26-35,6,C,2,0,17,9.0,15.0,15516
1002452,P00004332,M,26-35,6,C,2,1,9,2.0,,21243
1000629,P00001305,F,26-35,1,C,4+,0,6,5.0,,14711
1001630,P00003035,M,26-35,18,C,4+,0,7,18.0,,8789
1003697,P00003689,M,26-35,19,A,2,1,5,,8.0,22527
1003431,P00003974,M,36-45,17,C,0,1,8,,18.0,19036
1003675,P00001186,M,36-45,9,B,1,1,14,7.0,,8443
1003930,P00003263,F,26-35,4,B,1,0,18,6.0,11.0,19767
1002766,P00002108,M,36-45,15,B,1,0,3,15.0,15.0,22907
1004370,P00001841,F,26-35,4,A,2,0,8,,6.0,17609
1004781,P00004321,M,18-25,14,B,0,0,14,15.0,15.0,6626
1000116,P00002748,M,26-35,15,A,0,1,14,3.0,5.0,1497
1004957,P00004678,M,26-35,3,A,1,0,7,10.0,6.0,19296
1002004,P00004265,M,18-25,13,B,3,1,6,8.0,,380
1000693,P00003134,F,36-45,16,C,0,0,6,,,23107
1003163,P00003421,M,46-50,16,A,4+,0,12,,3.0,12852
1001106,P00001466,M,26-35,20,B,1,0,15,12.0,3.0,7860
1003009,P00004110,M,26-35,15,C,0,0,4,9.0,11.0,9768
1002162,P00002212,F,26-35,8,A,2,0,3,,,16756
